Codigo_Barras;Codigo_Barea
28411455010296;5320020
5320032;5320032
8412540010883;5320032
18412540010880;5320032
4038822049668;7750631
8437001130856;4030125
18437001130853;4030125
416005600410;4030029
4160056004103;4030029
8410261756011;4030034
8410261756516;4030034
8410261756523;4030034
8437000200550;4030068
8712427038703;8111891
8712427038833;8111902
456728965136;8111037
5320331;5320331
8429762080709;5320331
8429762085704;5320331
18429762080706;5320331
5570008;5570008
8410547925582;5570008
8410547941131;5570008
18410547925589;5570008
8436009542227;5310841
8413800037213;3328093
8710847200212;3328093
3033710036912;3320472
3033710251797;3320472
3320037;3320037
8712566204281;3320037
8712566694761;3320037
8410127138401;3328585
8410422001967;3310025
18410422001964;3310025
3320005;3320005
8410422000137;3320005
8410422001905;3320005
18410422000134;3320005
18410422001902;3320005
3328787;3328787
8412346000743;3328787
8437001130320;3320046
8437001133185;3320046
3328091;3328091
8413412905252;3328091
18413080088216;3328091
18413412905259;3328091
3327004;3327004
8718114782577;3327004
8718114920009;3327004
8410422111031;3320001
3320033;3320033
8410422000120;3320033
8410422001899;3320033
18410422001896;3320033
28410422000124;3320033
38410422001890;3320033
8410422111017;3320951
18410422111014;3320951
3320104;3320104
8715700417349;3320104
8715700417387;3320104
3320962;3320962
8410422111048;3320962
18410422111052;3320962
18410422111090;3320962
8410422020067;3310039
18410422020064;3310039
8410422020036;3310038
18410422020033;3310038
8410086319019;3327295
8410086319026;3327295
8410086331134;3327295
8410086331141;3327295
8410086331141;3327295
8410086331158;3327295
18410086331315;3327295
8410086331196;3320881
18410086331193;3320881
8410066117758;3320102
8410066117765;3320102
8410066125203;3320102
8710447864722;3325858
8710908920820;3325858
8410066122561;3320132
8410066122578;3320132
8712566389087;3327006
8712566969739;3327006
4345555;4345555
8411587800129;4345555
48411587800127;4345555
4340016;4340016
8411587800105;4340016
48411587800103;4340016
4340014;4340014
8411587800044;4340014
48411587800042;4340014
4340011;4340011
8411587800020;4340011
48411587800028;4340011
4340008;4340008
8411587800082;4340008
48411587800080;4340008
4340015;4340015
8411587800068;4340015
48411587800066;4340015
3325001;3325001
8413412905306;3325001
18413412905303;3325001
3325002;3325002
8413412909298;3325002
18413412909295;3325002
3320822;3320822
8715186894214;3320822
3320031;3320031
8410422001950;3320031
8410422406083;3320031
18410422001957;3320031
18410422406080;3320031
38410422001951;3320031
5000157104472;3320156
3320183;3320183
87157154;3320183
3320013;3320013
8715700410333;3320013
8715700410333;3320013
8715700411194;3320013
8715700411323;3320013
3320018;3320018
8410066063604;3320018
8410066363605;3320018
8715700418018;3320058
8715700418223;3320058
8715700423524;3320058
3320058;3320058
3327007;3327007
8712566394197;3327007
8712566973712;3327007
8712566973712;3327007
8715700416618;3320111
8715700416625;3320111
27000609033;3320068
20027000609037;3320068
27000609064;3320067
20027000609068;3320067
27000609019;3320066
20027000609013;3320066
8437015195018;7918886
3320035;3320035
8410086394146;3320035
18410086394143;3320035
8410086394108;3320660
18410086394105;3320660
8437001133291;3320101
18437001133298;3320101
4220026;4220026
8410300348351;4220026
8410300558354;4220026
8410300102458;3325396
8410300112457;3325396
8410300314578;3325396
8410300331605;3325396
8410300557173;3325396
8413800001115;4220032
8413800001122;4220032
3320074;3320074
8413800071408;3320074
8413800171405;3320074
8413800171405;3320074
4713394;4713394
8410127069699;4713394
8413800084873;4713394
8413800184870;4713394
18410127069696;4713394
3329793;3329793
8410379941309;3329793
18410379940637;3329793
18410379941306;3329793
18410379941337;3329793
8410066120130;3320107
8410066120147;3320107
8410066112906;3320012
8410066112913;3320012
8710448065678;3329690
8710448065678;3329690
8710448564072;3329690
8436536830156;3320127
28436536830150;3320127
4710075;4710075
8410069013002;4710075
8410069014849;4710075
8410069036698;4710075
18410069013009;4710075
18410069036695;4710075
28410069014843;4710075
8437015195056;7918898
7501003393180;3320002
3320021;3320021
8413412905061;3320021
18413412905068;3320021
3328592;3328592
8413412905153;3328592
18413412905150;3328592
8410422001943;3310024
18410422001940;3310024
38410422001944;3310024
8410422000304;3310032
18410422000301;3310032
3327008;3327008
8712566388066;3327008
8712566967513;3327008
8712566967513;3327008
8410086394634;3320036
18410086394631;3320036
8410066125142;3326777
8410066125159;3326777
3327987;3327987
8710447864753;3327987
8710908920868;3327987
8410100064352;3320166
3320240;3320240
8410086411027;3320240
8410100959238;3320240
8413000064781;3320240
8410066120161;3320105
8410066120178;3320105
8413800075178;3320306
8413800175175;3320306
8722700615170;3320306
3320365;3320365
8413800084569;3320365
8413800184566;3320365
3321273;3321273
8437000200994;3321273
8437000200994;3321273
8410422002094;3310036
18410422002091;3310036
8410422001998;3310029
18410422001995;3310029
8437015195049;7918887
3320014;3320014
8715700410340;3320014
8715700410340;3320014
8715700411330;3320014
8410300300601;4228696
8410300310600;4228696
8410300315018;4228696
8410300330370;4228696
8410300557203;4228696
3320020;3320020
8412346110992;3320020
8412346643230;3320020
3320040;3320040
8412346000026;3320040
8413800075772;3327003
8413800175779;3327003
8436536831306;3320125
28436536831300;3320125
8410422001882;3310021
18410422001889;3310021
8715700410371;1330034
8715700411361;1330034
8715700417646;3320057
8715700417653;3320057
3324893;3324893
8413412905283;3324893
18413412905280;3324893
3328877;3328877
8413412906792;3328877
18413412906799;3328877
3323594;3323594
84138149;3323594
8413800075659;3323594
8413800175601;3323594
8413800175601;3323594
8413800175656;3323594
8712566378418;3323594
8712566388943;3323594
8712566955213;3323594
8712566969647;3323594
8718114782638;3323594
8718114920139;3323594
10000084138146;3323594
8410086351347;3320142
18410086351344;3320142
3322796;3322796
8410086351026;3322796
8410086351033;3322796
8410086351040;3322796
8410086351040;3322796
8410086360035;3322796
8410086360042;3322796
18410086351313;3322796
8410086351378;3320143
18410086351375;3320143
3322097;3322097
8410086351057;3322097
8410086351057;3322097
8410086351071;3322097
8410086351071;3322097
8410086360059;3322097
8410086360073;3322097
18410086351382;3322097
18410086351405;3322097
3320553;3320553
8410086351132;3320553
18410086351139;3320553
18410086351160;3320553
8410086351804;3320089
18410086351801;3320089
3322594;3322594
8422061008511;3322594
8429356000205;3322594
3322690;3322690
8422061008504;3322690
8429356000151;3322690
8429356000182;3322690
28422061008508;3322690
8410422704028;3310023
18410422704025;3310023
3320016;3320016
8715700410364;3320016
8715700411354;3320016
3320187;3320187
5011308105491;3320187
5011308323062;3320187
8715700410326;1330033
8715700411316;1330033
3329896;3329896
8410127138296;3329896
8712100511554;3329896
8712100911644;3329896
8712100960420;3329896
8712100960437;3329896
8712566192212;3329896
8712566670222;3329896
8718114746746;3329896
8722700053170;3329896
8722700182627;3329896
8722700186076;3329896
8722700515197;3329896
18410127138293;3329896
8413800037220;3328092
3320645;3320645
8715186824815;3320645
3329002;3329002
8711200502882;3329002
8711200791002;3329002
3329010;3329010
8711200502424;3329010
8711200790968;3329010
8712100326219;3329010
3320019;3320019
8593838939120;3320019
8593838939120;3320019
8593838939137;3320019
8711200537259;3320019
8711200537471;3320019
8711200537488;3320019
8712100531354;3320019
8712100921667;3320019
8712566263349;3320019
8712566814978;3320019
3320011;3320011
8410066112845;3320011
8410066112852;3320011
3320034;3320034
8410066116805;3320034
8410066116812;3320034
8410100086804;3325092
3320531;3320531
7613032144388;3320531
8410100086705;3320531
8410100128375;3320531
5060065761358;3320086
5060065761365;3320086
3320866;3320866
5010338014131;3320866
5015612264202;3320866
8410086391251;3325150
18410086391258;3325150
3327090;3327090
8410086365016;3327090
8410086365030;3327090
8410086391015;3327090
8410086391015;3327090
8410086391039;3327090
18410086391319;3327090
3321220;3321220
8410086365047;3321220
8410086391046;3321220
3320184;3320184
8410086391138;3320184
18410086391135;3320184
3320052;3320052
8410086391145;3320052
18410086391142;3320052
8715186854416;3320833
3320130;3320130
8410076420763;3320130
8410076520784;3320130
7311310383428;3320656
7311310383473;3320656
8715186854232;3320656
8410076420602;3320004
8410076520609;3320004
3320321;3320321
871256962815;3320321
8413800075192;3320321
8712566385188;3320321
8712566962815;3320321
8722700615156;3320321
5000157072863;1330032
5000157101303;1330032
5000157072856;1330031
5000157101358;1330031
5000111001007;3320122
5000111592529;3320122
5000111014502;3320936
3328789;3328789
8710447880975;3328789
8710908940910;3328789
3327778;3327778
8710447843529;3327778
8712100891861;3327778
8410422002001;3310026
18410422002008;3310026
3326085;3326085
8413412208773;3326085
18413412208770;3326085
8410422002018;3320032
8410422707050;3320032
18410422002015;3320032
18410422707057;3320032
3323995;3323995
8413412905122;3323995
18413412905129;3323995
3324094;3324094
8413412905115;3324094
18413412905112;3324094
3325003;3325003
8413412905139;3325003
18413412905136;3325003
3330390;3330390
8413412200418;3330390
8413412905108;3330390
8413800077103;3326390
8413800177100;3326390
8413800177100;3326390
8711200841813;3326390
18413800077100;3326390
3321194;3321194
8413800077400;3321194
8413800277404;3321194
8710447818633;3321194
8710447818633;3321194
8712100856990;3321194
8712100856990;3321194
8410422002100;3310019
18410422002107;3310019
5900783007737;1330028
5900783507732;1330028
5900783007713;1330029
5900783507718;1330029
5000157024374;3328080
5000157054289;3328080
87157635;1330026
8715700511689;1330026
3328496;3328496
8410066121878;3328496
8410066121885;3328496
8715700017006;3328496
8715700517001;3328496
87157260;1330027
8715700500263;1330027
8715700420608;3320153
8715700419473;3320133
3323892;3323892
50157778;3323892
8410066560035;3323892
8410066560035;3323892
8715700500119;3323892
30000050157779;3323892
8715700415468;3320023
8715700415475;3320023
8715700415475;3320023
3320056;3320056
8715700016504;3320056
8715700411170;3320056
8715700411170;3320056
3320028;3320028
8712566166480;3320028
8712566622771;3320028
8722700181514;3310086
8722700722120;3310086
8437015195025;7918885
3327878;3327878
8410066125081;3327878
8410066125098;3327878
3320891;3320891
8410066040032;3320891
8410066540037;3320891
58410066040037;3320891
3320295;3320295
8410066040063;3320295
8410066106707;3320295
8410066106714;3320295
28410066040067;3320295
3328290;3328290
8410118006474;3328290
8410118020791;3328290
18410118006471;3328290
18410118020798;3328290
3321494;3321494
84153883;3321494
8410118020548;3321494
8410118026069;3321494
8410118026359;3321494
8410118026663;3321494
8410118026663;3321494
8410118026670;3321494
8410118026670;3321494
8410118041765;3321494
8410118042397;3321494
8410118553886;3321494
8410118953884;3321494
18410118015510;3321494
18410118020545;3321494
18410118026356;3321494
18410118027148;3321494
18410118040451;3321494
18410118042394;3321494
58410118015518;3321494
84101180155183;3321494
88410118041761;3321494
8410118010334;3320026
8410118022658;3320026
18410118022655;3320026
58410118015549;3320026
3321275;3321275
8410118026397;3321275
8410118026687;3321275
8410118027127;3321275
8410118027127;3321275
8410118041550;3321275
8410118041772;3321275
8410118042465;3321275
18410118026394;3321275
18410118027032;3321275
18410118042462;3321275
8410118029633;3320075
88410118029639;3320075
3321515;3321515
8410118041826;3321515
88410118041822;3321515
3325558;3325558
8410118022719;3325558
88410118043970;3325558
3320116;3320116
8410118041123;3320116
8410118041796;3320116
18410118041120;3320116
88410118041792;3320116
8410010021704;3321895
8410010173434;3321895
28410010021708;3321895
28410010173438;3321895
48410010021702;3321895
8410086931105;3320715
8410086931143;3320715
18410086931102;3320715
18410086931140;3320715
8410127067985;4227199
18410127067982;4227199
8410086311600;3320730
18410086311607;3320730
3320055;3320055
8437004394064;3320055
8437004394170;3320055
8437004394910;3320055
8437004395078;3320055
8437004394118;3320070
8437004394248;3320070
3320129;3320129
8410076423054;3320129
8410076520081;3320129
8410076420596;3320048
8410076520593;3320048
46000283272;3329595
46000283272;3329595
8410076520050;3329595
8410422002070;3310037
18410422002077;3310037
8410422001912;3310031
18410422001919;3310031
8410066120192;3320108
8410066120208;3320108
3320109;3320109
8410066112876;3320109
8410066112883;3320109
8437004394033;3320774
8437004394132;3320774
8437004394897;3320774
8437004395054;3320774
3320181;3320181
8422061008603;3320181
8429356000267;3320181
8429356000274;3320181
28422061008607;3320181
3320190;3320190
8422061008610;3320190
28422061008614;3320190
3321274;3321274
8437000200222;3321274
8437000200222;3321274
3321242;3321242
8437000200086;3321242
8437000200086;3321242
8437000200161;3320141
3320461;3320461
8437004394002;3320461
8437004394101;3320461
8437004394880;3320461
8437004395047;3320461
3320752;3320752
8437004394026;3320752
8437004394125;3320752
3325597;3325597
8710447849002;3325597
8710908898020;3325597
3324290;3324290
8413412905221;3324290
18413412905228;3324290
3328791;3328791
8413412905214;3328791
18413412905211;3328791
3330191;3330191
8413412905207;3330191
8410422001929;3310020
18410422001926;3310020
64144321605;3320069
64144321704;3320069
5000157104601;3320155
5413226800289;3320134
8715700530055;3320134
8715700417974;3320059
8715700418179;3320059
8715700418179;3320059
3320059;3320059
8413800075758;3314542
8413800175755;3314542
8712566388677;3314542
8712566968398;3314542
8712566968398;3314542
8722700172321;3314542
8410010163947;3320284
28410010163941;3320284
8410010001904;3320273
28410010001908;3320273
3036810207589;3320286
3036810247639;3320286
3036810201280;3320285
3036810241330;3320285
8436536830170;3320128
28436536830174;3320128
8437015195032;7918757
3321391;3321391
8410066041060;3321391
8410066106738;3321391
8410066106745;3321391
28410066041064;3321391
3325995;3325995
8410066125173;3325995
8410066125180;3325995
3322395;3322395
8410066041039;3322395
8410066541034;3322395
58410066041034;3322395
3320065;3320065
84154071;3320065
84154071;3320065
84154071;3320065
8410118041574;3320065
58410118015556;3320065
3320022;3320022
8410118027745;3320022
3320038;3320038
8593838937911;3320038
8593838937928;3320038
8712100531293;3320038
8712100921643;3320038
637793021402;3320100
637793021402;3320100
20637793022984;3320100
637793018204;3320098
637793018204;3320098
20637793018581;3320098
637793021488;3320096
637793021488;3320096
637793021228;3320099
637793021228;3320099
637793018129;3320115
637793018129;3320115
20637793018505;3320115
637793021129;3320114
637793021129;3320114
20637793022854;3320114
637793018167;3320113
637793018167;3320113
20637793018543;3320113
637793018181;3320097
637793018181;3320097
20637793018567;3320097
7616100608300;3321161
7616100608409;3321161
8436536831207;3320124
28436536831201;3320124
8413412204072;3320050
18413412204079;3320050
3310006;3310006
8593838938468;3310006
8593838938475;3310006
3310004;3310004
8593838938512;3310004
8593838938529;3310004
3310002;3310002
8722700484134;3310002
8722700609759;3310002
8722700609759;3310002
4970077115296;7750636
8436536830149;3320123
28436536830143;3320123
8437004394019;3320095
8437004394194;3320095
8437004394934;3320095
8437004395085;3320095
3321792;3321792
5000111001533;3321792
5000111040983;3321792
5000111590600;3321792
5000111590600;3321792
5000111604215;3321792
5000111604215;3321792
5000111014663;3320940
4902880070059;7751066
3321150;3321150
8410422407028;3321150
18410422407032;3321150
38410422407029;3321150
3321390;3321390
8437000200666;3321390
8437000200666;3321390
3322293;3322293
11210125629;3322293
11210125629;3322293
30011210000156;3322293
3322292;3322292
11210115644;3322292
11210115644;3322292
11210116702;3322292
8410118295748;3322292
3320343;3320343
8413800084552;3320343
8413800184559;3320343
3328194;3328194
8413800075741;3328194
8413800175748;3328194
8413800175748;3328194
8712566388905;3328194
8712566969449;3328194
8712566969449;3328194
8410422704073;3310022
18410422704070;3310022
8410422001325;3310033
18410422001322;3310033
3325293;3325293
8410300102489;3325293
8410300112488;3325293
8410300112488;3325293
8410300314608;3325293
8410300331599;3325293
8410300557166;3325293
8410300558330;3325293
8411074030565;3320855
8410066121151;1330018
8410066121168;1330018
3328990;3328990
8410066004102;3328990
7613033833960;3320076
7613033833977;3320076
8410300348375;4220027
8410300558378;4220027
8437001130337;3320047
8437001133086;3320047
8436536831108;3320126
28436536831102;3320126
3320188;3320188
8414933327158;3320188
18414933327155;3320188
3320081;3320081
8422241504383;3320081
8422241801178;3320081
3320623;3320623
7311310383923;3320623
7311310383978;3320623
8715186853839;3320623
3320131;3320131
8410076423047;3320131
8410076520074;3320131
5000157072849;1330030
5000157101259;1330030
5060065761273;3320085
5060065761280;3320085
8410422001332;3310034
18410422001339;3310034
8410300102427;4210150
8410300112426;4210150
8410300314592;4210150
8410300557180;4210150
8410300558347;4210150
8410066063598;3320017
8410066363599;3320017
3320542;3320542
8712566192090;3320542
8722700162087;3320542
3320575;3320575
3033710079469;3320575
3033710254163;3320575
3327192;3327192
8410086366013;3327192
8410086366037;3327192
8410086392012;3327192
8410086392012;3327192
18410086392316;3327192
3320185;3320185
8410086392036;3320185
18410086392033;3320185
8410066063512;3329093
8410066263516;3329093
4220451;4220451
8410127000999;4220451
8712566218226;4220451
18410127000996;4220451
4220016;4220016
3033710085002;4220016
3033710142699;4220016
3033710254002;4220016
8410100086897;4220016
7613030857969;4225252
7613030857976;4225252
7613030857976;4225252
4220031;4220031
8410127001132;4220031
18410127001139;4220031
8715700416632;3320110
8715700416649;3320110
49753158;7750639
8410069013057;4710005
18410069013054;4710005
8410422001653;3310027
3320080;3320080
5000157073006;3320080
5000157100788;3320080
5000157100788;3320080
8715700061016;3320010
8715700561998;3320010
8715035110205;7751064
49645255;7751065
3326878;3326878
8413412208797;3326878
18413412208794;3326878
3321010;3321010
4710008314646;3321010
14710008314643;3321010
3310009;3310009
8718114931777;3310009
8718114931777;3310009
3310285;3310285
8712566897346;3310285
8718114964454;3310285
8722700025825;3310285
8722700136224;3310285
8722700335948;3310285
8722700506508;3310285
8722700582847;3310285
8722700715214;3310285
8722700715214;3310285
3310290;3310290
84138026;3310290
8413800174505;3310290
8413800174505;3310290
10000084138023;3310290
3311191;3311191
8413800071200;3311191
8413800074805;3311191
8413800171207;3311191
8413800174802;3311191
8413800174802;3311191
8413800474803;3311191
8413800474803;3311191
8712566897285;3311191
8722700800774;3311191
8722700875529;3311191
18413800074802;3311191
3327787;3327787
8410086314007;3327787
18410086314004;3327787
3316492;3316492
8410086331059;3316492
8410086331066;3316492
8410086341065;3316492
8410086341065;3316492
8410086341102;3316492
8410086341102;3316492
8410086341119;3316492
18410086341116;3316492
18410086341383;3316492
18410086341406;3316492
8715035230309;3321013
8715035230330;3321013
4710110;4710110
8410069014894;4710110
28410069014898;4710110
8410422407011;3310028
68410422407013;3310028
8718114782683;3327005
8718114920177;3327005
3321111;3321111
5010338018436;3321111
8715035210301;3321012
8715035210332;3321012
8413800075727;3327002
8413800175724;3327002
3320186;3320186
5011308105514;3320186
5011308323079;3320186
3320007;3320007
8712100660832;3320007
8712100978975;3320007
8722700261759;3320007
8722700730880;3320007
8722700730880;3320007
5019378000678;3320041
5019378180073;3320041
5019378000661;3320042
5019378180066;3320042
5019378000463;3320043
5019378180059;3320043
5019378000685;3320044
5019378180080;3320044
8715700417370;3320103
8715700417684;3320103
3033710023547;3325195
3033710032792;3325195
3033710268191;3325195
8410100082936;3325195
8413000086837;3325195
4902381000272;7750638
3325050;3325050
8422061008405;3325050
28422061008409;3325050
3320027;3320027
8422061008412;3320027
28422061008416;3320027
8437004395108;3327001
8711200502943;3320024
8712566224388;3320024
8712566732494;3320024
3328887;3328887
8712100696053;3328887
8712100994128;3328887
3320682;3320682
8422061008818;3320682
8429356000441;3320682
3320671;3320671
8422061008801;3320671
8429356000281;3320671
8429356000342;3320671
28422061008805;3320671
3321280;3321280
8437000200772;3321280
8437000200772;3321280
3321185;3321185
8437000200093;3321185
8437000200093;3321185
8437000200154;3320140
3320071;3320071
8437004394095;3320071
8437004394163;3320071
8437004394279;3320071
8437004394903;3320071
8437004395061;3320071
8710448564058;3329196
5000111001540;3320112
5000111604574;3320112
49111217;7750637
8410422002087;3310035
18410422002084;3310035
8410422001981;3310030
18410422001988;3310030
3328094;3328094
8593838939205;3328094
8593838939205;3328094
8593838939212;3328094
8712100531026;3328094
8712100921155;3328094
8712566263196;3328094
8410066120499;3320106
8410066120505;3320106
3329785;3329785
8413412208759;3329785
8428055;8428055
8414271614309;8428055
8414271624315;8428055
3083681011104;5310036
3083681011111;5310036
30836800993;5310196
3083681026399;5310196
8410074004804;5310561
3083680600088;5310063
3083680911276;5310063
8410239042238;5310664
3083680025928;5310210
8410239042221;5314186
8411228531412;5314186
8722700077008;5310200
8722700077022;5310211
8000920805688;5310174
8722700012641;5310174
7456761;7456761
8414518010055;7456761
8412791292779;7450774
8410108056670;7592524
8410108056687;7592524
8410108001809;7430021
8410108012928;7430021
8410108012928;7430021
8410108012935;7430021
8410108017794;7430021
8410108017800;7430021
8410108018241;7430021
8410108018258;7430021
8410108018258;7430021
8410108021128;7430021
8410108021135;7430021
8410108021135;7430021
8410108001502;7434169
8410108001502;7434169
8410108004565;7434169
8410108004565;7434169
8410108007016;7434169
8410108007023;7434169
8410108037112;7434169
8410108313667;7434169
8410108808095;7434169
8410108808095;7434169
18410108007020;7434169
18410108007167;7434169
18410108037119;7434169
18410108077115;7434169
8410108064620;7592336
8410108064637;7592336
8410108064637;7592336
7590179;7590179
8410108117616;7590179
8410108117623;7590179
8410108117623;7590179
8410108001779;7594661
8410108001786;7594661
8410108012775;7594661
8410108012775;7594661
8410108012782;7594661
8410108017763;7594661
8410108017770;7594661
8410108017770;7594661
8410108018210;7594661
8410108018227;7594661
8410108018227;7594661
8410108021166;7594661
8410108021173;7594661
8410108045520;7594661
8410108045537;7594661
8410108658720;7594661
8410108658737;7594661
18410108094686;7594661
8410108056762;7597006
8410108056779;7597006
8410108056779;7597006
7590180;7590180
8410108117654;7590180
8410108117661;7590180
8410108117661;7590180
8410108056700;7597007
8410108056717;7597007
8410108056717;7597007
7439563;7439563
3574660039504;7439563
3574660039511;7439563
3574660059847;7439563
3574660103922;7439563
3574660112252;7439563
3574660112276;7439563
3574660188486;7439563
3574660188493;7439563
3574660231755;7439563
4001683088008;7439563
8002110027306;7439563
8410207189811;7439563
18410207119198;7439563
18410207170373;7439563
18410207189818;7439563
7590224;7590224
3574660510102;7590224
3574660510119;7590224
3574660510126;7590224
3574660224863;7590219
3574660224870;7590219
3574660251074;7590219
7590122;7590122
3574660096996;7590122
3574660097009;7590122
3574660154832;7590122
3574660154856;7590122
3574660255485;7590122
3574660255492;7590122
3574660267334;7590122
3574660292749;7590122
3574660292756;7590122
3574660343571;7590122
3574661255965;7590122
7590220;7590220
3574660510133;7590220
3574660534269;7590220
3574660534276;7590220
7629064;7629064
3574660039542;7629064
3574660039559;7629064
3574660099683;7629064
3574660099690;7629064
3574660134001;7629064
3574660188455;7629064
3574660188462;7629064
3574660236705;7629064
3574660236712;7629064
3574660268119;7629064
3574660268126;7629064
7590222;7590222
3574660510164;7590222
3574660510171;7590222
3574660510188;7590222
7590221;7590221
3574660612745;7590221
3574660612752;7590221
3574660612769;7590221
3574660181913;7630055
3574660181920;7630055
3574660194081;7630055
3574660194098;7630055
3574660198065;7630055
3574660199581;7630055
3574660255515;7630055
3574660255522;7630055
3574660463965;7590217
3574660463972;7590217
3574660463989;7590217
3574660623352;7590223
3574660623376;7590223
7439261;7439261
8410520007793;7439261
8410520033402;7439261
8410520198361;7439261
8410520198897;7439261
18410520007790;7439261
18410520198368;7439261
8410108108416;7620051
8410108108423;7620051
8410108108423;7620051
8410108108034;7620063
8410108108041;7620063
8410108108041;7620063
8410108116091;7620063
8410108129442;7620063
8410108129459;7620063
8410108129459;7620063
7590267;7590267
4015400724773;7590267
4015400724773;7590267
4015400724797;7590267
7590268;7590268
4015400724742;7590268
4015400724742;7590268
4015400724766;7590268
8410108001540;7432160
8410108001540;7432160
8410108001557;7432160
8410108006347;7432160
8410108006354;7432160
8410108011235;7432160
8410108011242;7432160
8410129004575;7432160
8410129004575;7432160
8410129138904;7432160
8410129138904;7432160
8410108089005;7596875
8410108089012;7596875
8410108089012;7596875
7629618;7629618
8410108133326;7629618
8410108133333;7629618
8410108133333;7629618
8410108089760;7597008
8410108089777;7597008
8410108089777;7597008
7629621;7629621
8410108133722;7629621
8410108133739;7629621
8410108133739;7629621
8410108001335;7430164
8410108001335;7430164
8410108001458;7430164
8410108004480;7430164
8410108004497;7430164
8410108011280;7430164
8410108011297;7430164
8410108089210;7430164
8410108089227;7430164
8410129004148;7430164
8410129004155;7430164
8410129004360;7430164
8410129431067;7430164
8410129431067;7430164
8410129527050;7430164
8410129527050;7430164
7596960;7596960
8410108011143;7596960
8410108011143;7596960
8410108011150;7596960
8410108017855;7596960
8410108017862;7596960
8410108018609;7596960
8410108040105;7596960
8410108040112;7596960
8410108065474;7596960
8410108065481;7596960
8410108065481;7596960
8410108088961;7596960
8410108088978;7596960
8410108088978;7596960
8410108125857;7596960
8410108125864;7596960
8410108125864;7596960
7628762;7628762
8410108003704;7628762
8410108003704;7628762
8410108003711;7628762
8410108049412;7628762
8410108049429;7628762
8410108088688;7628762
8410108088695;7628762
8410108088695;7628762
7590252;7590252
8480024280596;7590252
18480024280593;7590252
7590253;7590253
8480024280589;7590253
18480024280586;7590253
7590251;7590251
8480024280572;7590251
18480024280579;7590251
7310791247632;7590276
7310791247649;7590276
7594985;7594985
8426423506301;7594985
8426423906309;7594985
18426423506308;7594985
3401046586768;7598887
4049500219877;8464153
4049500966009;8464153
4049500966016;8464153
8520081;8520081
8414271630088;8520081
8425131111111;8520004
4000530453914;7915521
4004633270102;7910650
4000530493637;7915522
4000530684523;7914723
8470001590619;7750598
470001590794;7750599
8470001590794;7750599
8470003740173;7751083
7310615403558;7751084
7310613106420;7750128
8470001656889;7751085
8470001549815;7750567
8420902007594;5321004
18420902007591;5321004
8410843067214;5051966
18410843064043;5051966
8410843065289;5410042
98410843065282;5410042
2930330;5180512
7613031476695;5411180
8410239040746;5411180
8411228541114;5411180
5411185;5411185
7613034625847;5411185
7613034625861;5411185
8410239005370;5410171
5410085;5410085
8428438280900;5410085
8428438279584;5410017
8428438279591;5410017
8410100031484;5323780
8410100050348;5323780
8410200051221;5323780
8428438279096;5410004
1238989;1238989
8466454297847;1238989
8400110110026;5410061
8400150150020;5410061
8400150150167;5419797
8400110110033;5410062
8400150150037;5410062
8400110110040;5410063
8400150150044;5410063
8400110110057;5410064
8400150150051;5410064
8400110110071;5410065
8400150150075;5410065
8400110110095;5410067
8400150150099;5410067
8400150150235;5418787
8400110110088;5410066
8400150150082;5410066
8400150150143;5417755
8410762250025;5410296
18410762250015;5410296
28410762250029;5410296
5410510;5410510
8410762250018;5410510
18410762250022;5410510
28410762250012;5410510
38410762250019;5410510
8400110110101;5410068
8400150150105;5410068
8400110110125;5410069
8400150150129;5410069
8400110110132;5410070
8400150150136;5410070
4242002339863;8631335
8421078020684;8630473
8421078025245;8630473
8710103017080;8632256
8710103107644;8632256
8710103117377;8632256
8710103194347;8631243
8412897678125;8630028
8412897200210;8633354
8412897678156;8633354
8412897663695;8635653
6110040;6110040
8410261151625;6110040
8410261151670;6110040
8410261151670;6110040
8428922010334;6118695
8428922012338;6118695
8480024925947;8113991
8480024922571;8113512
8422259350811;8115013
8480024928658;8113814
8411530293503;5577778
18411530293500;5577778
1060017;1060017
8411186012701;1060017
28411186012705;1060017
8436008372436;1010075
28436008372430;1010075
1060015;1060015
8410698076584;1060015
8410698276588;1060015
58410698076589;1060015
1060018;1060018
8411186012725;1060018
28411186012729;1060018
1060991;1060991
8410032004907;1060991
8410032104904;1060991
8410032490052;1060991
8410032490069;1060991
8410032490106;1060991
8410032490502;1060991
18410032490530;1060991
18410032490684;1060991
1060006;1060006
8410090412348;1060006
8410090450128;1060006
1064090;1064090
8410111603304;1064090
8410111613303;1064090
8410111613396;1064090
8410111995881;1064090
8410111996406;1064090
8410111998417;1064090
28410111613307;1064090
58410111603309;1064090
8410054010115;1061594
18410054010112;1061594
28410054010119;1061594
58410054010110;1061594
8410599040332;1061825
1062793;1062793
8410131002019;1062793
8410131512464;1062793
8410131800165;1062793
8410131800233;1062793
18410131002016;1062793
18410131800162;1062793
28410131002013;1062793
1060190;1060190
8410090410412;1060190
8410090417282;1060190
1087104425655;1064394
8411940031016;1064394
68411940031018;1064394
1060013;1060013
8410698072722;1060013
8410698272726;1060013
58410698072727;1060013
1063890;1063890
8002688030005;1063890
8411735005536;1063890
8411735601097;1063890
8411735601097;1063890
8411735660018;1063890
8410599040127;1010240
1060091;1060091
8411735000302;1060091
8411735901203;1060091
8411735990023;1060091
8425672000035;1060091
8425672000141;1060091
1068597;1068597
